"District";"Latitude";"Longitude"
"4";41.742021179;-87.546627423
"22";41.690701233;-87.664282585
"5";41.692491757;-87.630912361
"24";42.016296356;-87.680472564
"17";41.974833823;-87.713545309
"11";41.871563069;-87.730563179
"19";41.946598882;-87.642888596
"20";41.972364558;-87.656304974
"6";41.721698573;-87.625378177
"25";41.924222243;-87.74751857
"22";41.700502156;-87.642634662
"16";41.939032674;-87.756704044
"6";41.721698573;-87.625378177
"5";41.670083502;-87.641649599
"3";41.780200971;-87.604643297
"3";41.766727522;-87.573869029
"8";41.783813711;-87.689865251
"5";41.696217733;-87.624075877
"10";41.834821751;-87.704751817
"25";41.919006711;-87.725582783
"14";41.907297176;-87.688373227
"3";41.776303423;-87.605838593
"14";41.904924203;-87.706856524
"2";41.804722979;-87.618035306
"5";41.654171866;-87.602201445
"15";41.888659323;-87.749066571
"5";41.680536155;-87.634754363
"15";41.883755375;-87.749070856
"10";41.844912205;-87.724581599
"10";41.852633717;-87.713647311
"18";41.897412904;-87.634966909
"9";41.795830016;-87.645195004
"11";41.90189517;-87.720187309
"6";41.733909546;-87.631890138
"11";41.867723717;-87.720168837
"11";41.867101912;-87.723475324
"22";41.73547067;-87.647279586
"6";41.751164599;-87.612198632
"4";41.758571453;-87.561511043
"22";41.704110634;-87.65085032
"4";41.757979084;-87.591993542
"2";41.831014114;-87.617317037
"5";41.679095953;-87.640744099
"5";41.655344693;-87.596768776
"4";41.728815503;-87.571872215
"11";41.879812147;-87.721713065
"2";41.828694195;-87.613204093
"10";41.862916408;-87.709583233
"6";41.737211261;-87.659454644
"7";41.773000985;-87.665308649
"6";41.750106007;-87.659792541
"9";41.795125449;-87.674335054
"6";41.756224023;-87.636485032
"4";41.653674619;-87.545233465
"5";41.65850371;-87.610646075
"10";41.848902322;-87.71125725
"8";41.771428143;-87.683427113
"4";41.729160106;-87.58548161
"3";41.774105479;-87.610658601
"4";41.752697708;-87.563824279
"11";41.866902523;-87.715436986
"16";41.979411041;-87.77446409
"17";41.968819592;-87.721932438
"6";41.750538141;-87.634278086
"8";41.793182404;-87.726105459
"19";41.950579792;-87.649609719
"6";41.74332801;-87.616328029
"15";41.871530533;-87.744926805
"15";41.871530533;-87.744926805
"6";41.748418845;-87.67217812
"3";41.759040517;-87.562297099
"9";41.79714269;-87.663455363
"2";41.83105144;-87.622442607
"3";41.780243493;-87.615319321
"5";41.68958494;-87.621011065
"3";41.774468769;-87.60214928
"2";41.794766069;-87.618369729
"11";41.883893536;-87.738034295
"6";41.736322815;-87.62356518
"7";41.779376483;-87.669656756
"24";41.997808773;-87.685315313
"15";41.884410543;-87.748392848
"3";41.782913276;-87.615692855
"12";41.852826318;-87.670960836
"7";41.777309867;-87.640802922
"3";41.772603973;-87.610598471
"25";41.922585574;-87.732434892
"3";41.776238104;-87.610707983
"4";41.714556705;-87.552342855
"11";41.873635421;-87.710081187
"15";41.89225933;-87.746826415
"7";41.792192537;-87.66590517
"8";41.776781366;-87.696992972
"9";41.798997637;-87.661074203
"5";41.683626814;-87.642104956
"22";41.724465094;-87.655455745
"1";41.867426192;-87.626382977
"14";41.909326806;-87.692096365
"14";41.929225007;-87.717118027
"6";41.750880891;-87.600324481
"20";41.97526581;-87.655946944
"6";41.733928755;-87.631889929
"7";41.770297512;-87.670461517
"4";41.757014267;-87.555639959
"15";41.880365615;-87.755458162
"5";41.692630608;-87.619597114
"15";41.902285227;-87.752457779
"22";41.680742104;-87.669975696
"2";41.828695766;-87.613016949
"8";41.786516209;-87.686820495
"7";41.758957356;-87.636939265
"6";41.74858942;-87.606375119
"20";41.978439648;-87.675081665
"3";41.765152035;-87.610410862
"7";41.766158792;-87.655357925
"6";41.750489549;-87.60394598
"11";41.898022549;-87.713958011
"8";41.782436427;-87.713894695
"2";41.790581083;-87.617495826
"9";41.796718385;-87.670735757
"5";41.707340063;-87.612102642
"22";41.712500757;-87.657006193
"3";41.76301363;-87.576233024
"8";41.782250567;-87.691043161
"8";41.779112173;-87.693695901
"15";41.887211862;-87.765782312
"5";41.705113794;-87.623461757
"7";41.769844659;-87.640227044
"17";41.96722546;-87.707213566
"25";41.912081925;-87.733727446
"2";41.809578412;-87.602469089
"6";41.749501952;-87.600981479
"6";41.750113449;-87.634388969
"11";41.885342444;-87.710092279
"8";41.764068319;-87.689344146
"9";41.811515533;-87.665048012
"7";41.791654615;-87.673021136
"15";41.896549224;-87.773905219
"14";41.903512385;-87.690732929
"19";41.967728962;-87.654802316
"7";41.792977557;-87.67305523
"7";41.792977557;-87.67305523
"6";41.739136686;-87.644921227
"22";41.706857405;-87.64941498
"3";41.761794923;-87.598169686
"19";41.963147814;-87.6879316
"8";41.777233456;-87.697358791
"24";41.99811665;-87.66719008
"2";41.807067906;-87.603843747
"7";41.764155863;-87.648026079
"10";41.839946899;-87.708565957
"3";41.784878602;-87.614442612
"15";41.899829918;-87.760810912
"7";41.7934623;-87.643922164
"19";41.933945153;-87.653903612
"2";41.801634875;-87.616147829
"25";41.931809679;-87.725281183
"7";41.782559906;-87.671567184
"20";41.971383304;-87.698784853
"6";41.750940757;-87.625185222
"11";41.877104194;-87.724412047
"15";41.899843657;-87.760814462
"2";41.799071443;-87.620955108
"15";41.878590393;-87.74578372
"6";41.750764865;-87.608857231
"2";41.808780868;-87.616570645
"2";41.789318865;-87.617960897
"3";41.76680404;-87.605619683
"4";41.708029389;-87.569290282
"25";41.911619514;-87.732938211
"6";41.750940757;-87.625185222
"10";41.851401622;-87.716210168
"17";41.952975326;-87.712874818
"8";41.784145723;-87.692311228
"22";41.691566861;-87.636311921
"22";41.692122131;-87.661346081
"22";41.68995741;-87.637460623
"24";41.999267327;-87.706318281
"25";41.924888624;-87.734133024
"22";41.731925239;-87.638638161
"25";41.919276087;-87.760912697
"20";41.968605426;-87.689777611
"12";41.900396996;-87.669863348
"19";41.939828793;-87.659497775
"10";41.848991422;-87.676971995
"6";41.750940757;-87.625185222
"25";41.906653454;-87.753424754
"8";41.764179497;-87.716610506
"5";41.656913328;-87.595309108
"15";41.873629578;-87.749166756
"7";41.793584073;-87.67115309
"25";41.93811727;-87.735997604
"6";41.755890825;-87.605321505
"2";41.801460197;-87.624258824
"14";41.911970868;-87.703749291
"11";41.900009157;-87.716465999
"15";41.881738229;-87.751208086
"12";41.892331263;-87.673123791
"2";41.829875745;-87.612570753
"11";41.89417324;-87.71871488
"10";41.85045273;-87.734472182
"17";41.958157339;-87.713048823
"17";41.961624969;-87.714379275
"3";41.779582372;-87.608367974
"10";41.850927185;-87.71985579
"4";41.726754707;-87.599741573
"6";41.750794047;-87.60522518
"20";41.974285834;-87.657759302
"3";41.774108237;-87.615475738
"10";41.847719422;-87.702680346
"10";41.857057817;-87.723970875
"25";41.908178834;-87.757158129
"22";41.681023824;-87.669811729
"10";41.836837531;-87.728540586
"10";41.855383102;-87.715107396
"9";41.837781509;-87.65113832
"9";41.82593987;-87.672712981
"19";41.961421651;-87.681606613
"1";41.887500034;-87.624553141
"5";41.679049291;-87.62989814
"25";41.916277862;-87.719189902
"11";41.871837537;-87.708997166
"22";41.706554221;-87.650117673
"6";41.729099303;-87.620384209
"5";41.69254024;-87.626734178
"10";41.850973655;-87.731230004
"11";41.866478936;-87.698652145
"8";41.774920126;-87.761600527
"12";41.902557925;-87.67723916
"4";41.75624401;-87.561469295
"16";41.976290414;-87.905227221
"6";41.722242857;-87.623745794
"10";41.849045571;-87.708829783
"25";41.920614966;-87.775910739
"22";41.691704978;-87.638726923
"6";41.748132542;-87.659739879
"7";41.777100774;-87.671439999
"11";41.89554672;-87.70728242
"24";42.02059812;-87.666436575
"18";41.92182868;-87.647778203
"9";41.834002363;-87.640089368
"16";41.960716744;-87.747882992
"5";41.721623049;-87.624701342
"2";41.809347098;-87.618919216
"16";41.965266768;-87.769844412
"6";41.751674522;-87.667112995
"19";41.952576753;-87.661087678
"25";41.902644676;-87.728008125
"7";41.79006908;-87.654768679
"7";41.793001752;-87.668210724
"19";41.949283608;-87.643036076
"11";41.902662686;-87.726740636
"12";41.902999472;-87.688820555
"15";41.899843657;-87.760814462
"9";41.833783593;-87.649834091
"6";41.753119052;-87.604451277
"22";41.732148453;-87.637430415
"1";41.842075901;-87.616823063
"3";41.763442728;-87.609165478
"12";41.900547941;-87.669865459
"7";41.775778935;-87.668271387
"2";41.79069087;-87.617498271
"18";41.892777308;-87.614416601
"24";42.007439721;-87.667847101
"7";41.783325288;-87.649035622
"5";41.684675262;-87.62767324
"3";41.777707763;-87.608326761
"22";41.691584176;-87.642360277
"3";41.772643726;-87.608196828
"17";41.967376782;-87.704774165
"19";41.96074753;-87.635996453
"22";41.706857405;-87.64941498
"9";41.802649709;-87.656304744
"3";41.781734181;-87.608413399
"8";41.779200334;-87.687869227
"14";41.907401528;-87.690833526
"2";41.799222413;-87.62096077
"12";41.859518483;-87.672679513
"4";41.730030341;-87.554947057
"9";41.798617011;-87.665922862
"25";41.922325276;-87.752783133
"8";41.780370537;-87.68611962
"18";41.924228179;-87.657210985
"18";41.903744553;-87.641429294
"3";41.764949586;-87.609203516
"14";41.917741872;-87.688889016
"9";41.80133091;-87.664002225
"15";41.888493319;-87.745575463
"5";41.67716611;-87.619127415
"6";41.750807935;-87.60395337
"3";41.77752951;-87.613146192
"6";41.750788726;-87.603953588
"5";41.684851823;-87.659375258
"14";41.92214275;-87.713658653
"2";41.79366267;-87.626765092
"8";41.778565718;-87.692157822
"9";41.797095374;-87.641580134
"7";41.775312407;-87.642690457
"9";41.804941518;-87.662442511
"9";41.852866698;-87.631102125
"19";41.966299148;-87.658045926
"24";42.019383301;-87.67275327
"22";41.687481813;-87.660468111
"24";41.994244155;-87.680970207
"2";41.826812851;-87.624874377
"22";41.690273866;-87.662998245
"4";41.745586727;-87.558848655
"19";41.965781301;-87.657716788
"4";41.736672521;-87.558336567
"4";41.737060738;-87.568766745
"5";41.711995219;-87.630835578
"4";41.737132553;-87.570487938
"6";41.721627204;-87.624485177
"15";41.884742842;-87.757673551
"10";41.847506392;-87.712437907
"12";41.866023805;-87.664866131
"15";41.885729723;-87.764069392
"9";41.800609128;-87.633151
"7";41.769044859;-87.631888748
"4";41.755145059;-87.584084207
"2";41.795991039;-87.630542489
"3";41.772736882;-87.585063613
"2";41.827594382;-87.607202791
"7";41.791665432;-87.642657956
"2";41.829869516;-87.612890044
"4";41.73327429;-87.55133578
"6";41.751249367;-87.607356573
"5";41.67895423;-87.625144019
"7";41.774099243;-87.64265948
"6";41.755518239;-87.6368555
"17";41.994214106;-87.723937102
"6";41.74903863;-87.601485132
"5";41.6796504;-87.620560552
"9";41.80821268;-87.660093885
"11";41.89814789;-87.722500496
"25";41.905319843;-87.724287274
"7";41.793518975;-87.677024858
"8";41.785856098;-87.730977988
"12";41.899269516;-87.698577326
"22";41.729323154;-87.665874927
"22";41.692454534;-87.63425928
"12";41.865629068;-87.666357104
"25";41.926487932;-87.77824086
"24";42.019381182;-87.672385282
"6";41.738650879;-87.666785954
"4";41.728226861;-87.552855036
"5";41.679622543;-87.62270967
"5";41.678950597;-87.621889761
"5";41.692518214;-87.628510197
"8";41.776223208;-87.762611814
"14";41.908844125;-87.701557402
"12";41.863127974;-87.661463799
"10";41.858568011;-87.710319284
"16";41.950421108;-87.767721712
"4";41.730929482;-87.567047969
"12";41.877944171;-87.647535083
"12";41.899257407;-87.699863063
"14";41.910450807;-87.679245076
"11";41.877041727;-87.729211839
"7";41.786172151;-87.674085745
"10";41.864422417;-87.710486394
"5";41.707519433;-87.601839023
"25";41.928001461;-87.735882518
"3";41.78210152;-87.586502002
"2";41.800796093;-87.589119981
"8";41.79054357;-87.780130326
"19";41.96735854;-87.643756572
"6";41.749479041;-87.603418719
"9";41.852868298;-87.63091491
"24";41.998500055;-87.688681844
"6";41.748273257;-87.626962535
"17";41.968339571;-87.718888664
"11";41.872585925;-87.721598378
"12";41.877585867;-87.683123746
"8";41.796018556;-87.783585513
"11";41.895939412;-87.723652826
"17";41.967068821;-87.7255564
"16";41.945985856;-87.75821099
"6";41.750505432;-87.653059989
"19";41.947272059;-87.652681393
"4";41.736168571;-87.573276559
"9";41.814039965;-87.666885274
"4";41.736599019;-87.575707974
"4";41.74251111;-87.548845629
"4";41.71907755;-87.536493709
"9";41.8028026;-87.67697414
"1";41.868165405;-87.62743954
"19";41.96074753;-87.635996453
"14";41.906431981;-87.710607226
"7";41.763484107;-87.637623404
"25";41.918778453;-87.74444887
"9";41.795463586;-87.659768922
"5";41.6769496;-87.633449741
"5";41.706876249;-87.612536305
"25";41.90814316;-87.757158449
"5";41.699867564;-87.623611003
"5";41.692490019;-87.631077143
"2";41.793874307;-87.618390641
"9";41.809478754;-87.673502039
"6";41.750764578;-87.602744509
"8";41.774699905;-87.685956669
"6";41.750395483;-87.606424371
"5";41.692182999;-87.623095017
"15";41.889832767;-87.745625619
"5";41.710831863;-87.621952187
"15";41.901097054;-87.772906793
"4";41.756521211;-87.561473304
"2";41.803905061;-87.617574934
"2";41.80390481;-87.617534592
"10";41.850553906;-87.719844675
"10";41.852000744;-87.734520141
"4";41.730855887;-87.560974649
"19";41.940480443;-87.654124607
"12";41.899370227;-87.687600818
"10";41.861902125;-87.706759038
"3";41.78406553;-87.605604189
"14";41.912783511;-87.706823763
"4";41.696804153;-87.532865416
"5";41.708926298;-87.62891697
"4";41.75702248;-87.558073456
"6";41.74937866;-87.659774492
"8";41.775925687;-87.703065233
"19";41.968477696;-87.650102313
"3";41.765758187;-87.612541077
"9";41.840407396;-87.653389387
"12";41.877955172;-87.646620646
"4";41.688218178;-87.537357913
"6";41.748979176;-87.60638538
"22";41.692041778;-87.665923635
"10";41.860791815;-87.716086848
"6";41.750354371;-87.599095474
"5";41.692175217;-87.619624117
"6";41.746870604;-87.607537828
"4";41.688218178;-87.537357913
"9";41.81504317;-87.669996658
"15";41.888660665;-87.748791115
"5";41.681538964;-87.634036987
"15";41.882934596;-87.76821448
"25";41.933683518;-87.721577192
"17";41.95272566;-87.719009242
"3";41.766722829;-87.614077168
"6";41.750637386;-87.644347603
"10";41.86010017;-87.723776798
"8";41.750936036;-87.682871596
"22";41.692160782;-87.659042671
"6";41.747007173;-87.614857942
"11";41.875288057;-87.723999683
"5";41.689768687;-87.630799197
"8";41.781022442;-87.687850954
"5";41.677031064;-87.63466049
"3";41.777936507;-87.605875129
"10";41.851670836;-87.714221857
"15";41.880458148;-87.748259978
"4";41.750957692;-87.593041821
"5";41.689850922;-87.624526588
"3";41.783601519;-87.606001759
"6";41.74703542;-87.600214318
"2";41.812510488;-87.619680069
"20";41.98523021;-87.669134073
"15";41.899245889;-87.758164082
"16";41.938409176;-87.814090676
"7";41.767098969;-87.639087261
"5";41.688666268;-87.62779438
"15";41.899843657;-87.760814462
"12";41.901466288;-87.696843804
"15";41.876013179;-87.754902531
"9";41.81428147;-87.632308792
"8";41.789047374;-87.730390746
"6";41.74455683;-87.672998251
"10";41.853556364;-87.711722365
"10";41.839672599;-87.731721282
"4";41.719027651;-87.532868061
"3";41.783514269;-87.610875615
"5";41.679796296;-87.626855304
"3";41.779937368;-87.60591851
"6";41.750224946;-87.664650661
"8";41.770151073;-87.6837406
"6";41.749571357;-87.656140819
"2";41.810357686;-87.621240899
"9";41.812984523;-87.690677512
"11";41.885389717;-87.70667649
"4";41.752415036;-87.583328026
"8";41.7491858;-87.739232842
"7";41.766543962;-87.644448693
"10";41.851301173;-87.724124617
"8";41.741593512;-87.728944157
"14";41.903675541;-87.687043156
"10";41.847589828;-87.713659288
"3";41.781721422;-87.605960677
"5";41.710264191;-87.629594558
"10";41.851761023;-87.705558672
"7";41.77955146;-87.658707237
"6";41.743456237;-87.672976549
"14";41.903311926;-87.669484196
"14";41.905697232;-87.693267817
"15";41.893483556;-87.755545612
"4";41.751732067;-87.565928387
"6";41.747161531;-87.673059508
"4";41.751165501;-87.595483806
"7";41.768275386;-87.651772575
"22";41.713497826;-87.644220628
"3";41.771565984;-87.581840245
"5";41.677174902;-87.61657227
"15";41.884790152;-87.749109169
"24";41.996386693;-87.68862224
"24";42.003834074;-87.692480122
"1";41.884790951;-87.624469241
"15";41.879360779;-87.756462342
"9";41.799376233;-87.641639956
"3";41.784801626;-87.615737796
"4";41.745880174;-87.597226297
"18";41.895279051;-87.616011991
"9";41.819293549;-87.693615364
"5";41.681271784;-87.654935503
"8";41.780554403;-87.688559598
"10";41.85485494;-87.707778525
"15";41.885721129;-87.747088202
"16";41.981843381;-87.778058235
"17";41.94593982;-87.727385537
"12";41.901138409;-87.693151722
"6";41.751293082;-87.604724801
"6";41.72169837;-87.625345212
"5";41.695248702;-87.62893808
"5";41.692516817;-87.628729896
"5";41.695971873;-87.625594478
"10";41.864565913;-87.706094241
"24";42.01026603;-87.670658269
"3";41.773059113;-87.59116371
"10";41.847525601;-87.712437721
"5";41.679622543;-87.62270967
"22";41.722319789;-87.654188886
"15";41.895460783;-87.769066386
"10";41.852864934;-87.691783373
"22";41.710009854;-87.655768778
"6";41.750657714;-87.614956494
"5";41.693086026;-87.623118035
"5";41.696217304;-87.624006312
"3";41.784015947;-87.6081787
"5";41.677944964;-87.630166406
"6";41.721627204;-87.624485177
"7";41.769688141;-87.667590148
"6";41.737211261;-87.659454644
"24";41.993166877;-87.695835334
"15";41.898616643;-87.752549797
"15";41.883170987;-87.761639026
"5";41.671829524;-87.634493467
"4";41.752571342;-87.565035173
"15";41.877913492;-87.761737295
"3";41.765253769;-87.615255549
"9";41.796909278;-87.671955014
"22";41.718489577;-87.64556652
"2";41.830730178;-87.614476523
"24";42.019380292;-87.672230728
"20";41.975936524;-87.651964362
"24";42.017210554;-87.677651716
"4";41.747392586;-87.561311487
"8";41.763641513;-87.688109494
"4";41.729433798;-87.565809169
"8";41.770146828;-87.683960592
"19";41.938624788;-87.681485947
"5";41.668134793;-87.637973842
"20";41.974365432;-87.657762138
"15";41.887869292;-87.750748449
"10";41.84920524;-87.718587628
"6";41.746164971;-87.670610874
"7";41.772496446;-87.643094592
"5";41.69145123;-87.621034412
"11";41.897826443;-87.718830449
"8";41.764452562;-87.698225452
"2";41.79105489;-87.623533769
"7";41.772525074;-87.641466606
"8";41.777209768;-87.69903082
"10";41.850744647;-87.695416246
"5";41.678532844;-87.622677731
"19";41.969133529;-87.651481608
"5";41.692576964;-87.623786349
"6";41.750285238;-87.668893737
"12";41.865587907;-87.666357532
"5";41.702902372;-87.62221171
"10";41.844478895;-87.707780517
"6";41.742487363;-87.672953498
"7";41.768213543;-87.673617146
"6";41.748062093;-87.664592486
"16";41.94563237;-87.788128292
"6";41.750229101;-87.673438518
"9";41.810765445;-87.68939384
"15";41.878244691;-87.754988896
"16";41.951860816;-87.747276588
"5";41.685286909;-87.625832402
"15";41.900311383;-87.766033654
"9";41.793848681;-87.680464961
"15";41.900357815;-87.761562887
"3";41.771701541;-87.569521264
"22";41.706857405;-87.64941498
"2";41.809520887;-87.607245545
"3";41.758467505;-87.611812671
"24";42.020820517;-87.670721657
"18";41.908416842;-87.651330926
"8";41.749460005;-87.72089612
"5";41.670095481;-87.640448949
"2";41.807067906;-87.603843747
"4";41.738519296;-87.550220582
"12";41.857307384;-87.644778606
"5";41.67736022;-87.641893815
"11";41.895429461;-87.719621079
"2";41.828850824;-87.608003145
"12";41.902437713;-87.687011559
"8";41.750093901;-87.681967594
"22";41.686949612;-87.664262879
"6";41.749458736;-87.662203308
"18";41.896888586;-87.628203192
"9";41.794533814;-87.631438536
"24";42.019396661;-87.67460054
"19";41.967893647;-87.654807923
"6";41.751328603;-87.601246566
"24";41.996385113;-87.694721657
"6";41.74946081;-87.604870119
"25";41.904558093;-87.773019792
"2";41.803950638;-87.591878288
"11";41.871730419;-87.716598452
"4";41.750870228;-87.556516695
"14";41.905316289;-87.709313962
"6";41.729962817;-87.607087068
"9";41.819293549;-87.693615364
"7";41.771153826;-87.667629981
"9";41.80039235;-87.672054898
"6";41.751837665;-87.640409801
"7";41.778893702;-87.653269662
"2";41.793599533;-87.626762118
"7";41.785999601;-87.665591733
"7";41.76834807;-87.646925739
"24";41.994846917;-87.688571564
"24";42.008313727;-87.666189596
"24";42.021163126;-87.671601347
"9";41.803077173;-87.671260745
"19";41.968533072;-87.654812168
"12";41.853207815;-87.667646062
"22";41.731073326;-87.662925938
"5";41.705052523;-87.628219509
"9";41.795065079;-87.674335672
"6";41.750446169;-87.602733461
"25";41.935314808;-87.759005173
"15";41.885734355;-87.763896747
"20";41.972504547;-87.656310846
"6";41.750403985;-87.660064278
"2";41.812510488;-87.619680069
"5";41.692572854;-87.624009739
"10";41.855948883;-87.722373629
"5";41.679377634;-87.623935022
"3";41.781340582;-87.60432608
"22";41.692108955;-87.662378727
"5";41.692264768;-87.627905174
"7";41.784657605;-87.640558857
"2";41.799161085;-87.6225788
"22";41.691530925;-87.681149127
"9";41.795549141;-87.662195751
"3";41.777338627;-87.604635373
"19";41.938751084;-87.640264452
"4";41.751708436;-87.568145845
"24";42.021367687;-87.674245296
"3";41.780217525;-87.616874156
"11";41.901488393;-87.726266872
"10";41.866428839;-87.703509785
"6";41.746926625;-87.605114972
"11";41.89459763;-87.717509765
"6";41.750205507;-87.642805728
"3";41.783474441;-87.613273996
"14";41.918212853;-87.715666088
"19";41.939935646;-87.652491107
"6";41.731949082;-87.613531008
"3";41.784840184;-87.614443041
"17";41.946542477;-87.736084376
"17";41.946542477;-87.736084376
"15";41.888982137;-87.7504886
"4";41.737094305;-87.572998178
"5";41.707203646;-87.606566877
"6";41.750005014;-87.673125651
"7";41.791633315;-87.666956076
"15";41.884856209;-87.763346345
"14";41.91329038;-87.699176895
"24";42.007919113;-87.66534009
"4";41.751137148;-87.577193498
"18";41.899246603;-87.641859864
"15";41.877684532;-87.745733267
"2";41.812607444;-87.622925375
"9";41.80270068;-87.663595529
"20";41.969326227;-87.654825814
"2";41.816037409;-87.604035442
"15";41.88645374;-87.765083909
"25";41.928001461;-87.735882518
"17";41.962931649;-87.714969631
"9";41.809322455;-87.700346409
"15";41.874741802;-87.763528016
"6";41.755554244;-87.653867946
"14";41.930147861;-87.713187959
"4";41.734720097;-87.567156792
"24";41.997047168;-87.655598279
"9";41.823383662;-87.712326147
"10";41.855386052;-87.693105316
"4";41.751300804;-87.562587625
"24";42.007921471;-87.665273836
"15";41.899472546;-87.766772047
"9";41.800448068;-87.689104719
"3";41.777758482;-87.601609638
"10";41.865461725;-87.732492835
"9";41.800820216;-87.669633576
"15";41.890102711;-87.75175283
"10";41.859726872;-87.723761989
"5";41.669836662;-87.63803605
"24";42.019380398;-87.672249127
"19";41.965948044;-87.669363814
"10";41.865439574;-87.709298049
"6";41.754307458;-87.604038357
"14";41.915729116;-87.69111742
"10";41.85143391;-87.73212862
"9";41.839785521;-87.654034513
"5";41.684373357;-87.631253273
"3";41.772643726;-87.608196828
"12";41.88166897;-87.69876257
"5";41.693176605;-87.6231207
"24";42.000389468;-87.660709732
"24";42.00531308;-87.674525089
"11";41.875940499;-87.74384722
"1";41.867428687;-87.626342565
"15";41.899130473;-87.748354035
"2";41.80156088;-87.621015557
"6";41.754940508;-87.604764179
"5";41.671386559;-87.639289461
"11";41.897086966;-87.745852958
"15";41.8884167;-87.75046436
"22";41.715620425;-87.643055189
"17";41.948346693;-87.716088424
"6";41.742547834;-87.64629186
"9";41.794132664;-87.657908929
"4";41.726058329;-87.551163198
"4";41.739995819;-87.562407715
"18";41.900516453;-87.636292198
"5";41.694120148;-87.627939823
"4";41.729814961;-87.571538023
"6";41.751252933;-87.60705236
"8";41.775942811;-87.739770526
"24";42.004804642;-87.670578815
"9";41.826667556;-87.681922119
"5";41.72117111;-87.631101947
"9";41.838026577;-87.647590804
"25";41.924544291;-87.776956883
"10";41.86026387;-87.722563827
"2";41.808669339;-87.602787534
"9";41.822518327;-87.697119989
"8";41.774974401;-87.728781177
"8";41.778982294;-87.702467024
"4";41.732398846;-87.579252462
"24";41.993125032;-87.655481712
"3";41.764140148;-87.603153604
"11";41.88050734;-87.706107281
"11";41.867096213;-87.723952653
"16";41.94576613;-87.777110584
"7";41.766749982;-87.628196813
"15";41.895595616;-87.753168519
"2";41.794437143;-87.61843206
"2";41.797805778;-87.605111359
"6";41.751307407;-87.603522607
"11";41.875024944;-87.723029154
"10";41.844459101;-87.709186341
"3";41.759460781;-87.607865121
"19";41.955201038;-87.688500746
"24";42.019382602;-87.672631834
"19";41.943552694;-87.688162342
"10";41.850715464;-87.710094514
"7";41.766730773;-87.628197023
"10";41.862736668;-87.712877957
"8";41.788118424;-87.787759879
"3";41.773145137;-87.605467359
"3";41.773060554;-87.61032573
"5";41.677901664;-87.633864052
"6";41.751249089;-87.607312599
"16";41.956669319;-87.747401653
"15";41.885632587;-87.755609011
"8";41.764511904;-87.694574035
"10";41.851434255;-87.732194685
"6";41.738884922;-87.663145149
"8";41.803201891;-87.72198373
"11";41.867184057;-87.716759634
"7";41.791909085;-87.653601485
"9";41.836335089;-87.651105977
"5";41.677451915;-87.633466262
"5";41.708083755;-87.622670993
"19";41.96074753;-87.635996453
"6";41.727238417;-87.604597356
"6";41.74899896;-87.605175838
"25";41.906792733;-87.72156214
"9";41.794324214;-87.643956933
"12";41.882500504;-87.686470733
"3";41.765594255;-87.62101766
"5";41.677830552;-87.620503762
"4";41.708788079;-87.563311726
"15";41.883818509;-87.749073953
"9";41.806775593;-87.634514339
"15";41.894918876;-87.757200193
"24";41.999698161;-87.680715837
"2";41.828695766;-87.613016949
"5";41.692532002;-87.612154585
"3";41.771182323;-87.573992444
"25";41.903485718;-87.73191239
"7";41.759010006;-87.628024989
"14";41.912268005;-87.714999641
"5";41.676031146;-87.638573359
"6";41.752567568;-87.610115978
"5";41.684787795;-87.627675671
"15";41.902185965;-87.761660452
"17";41.969395454;-87.724434795
"20";41.969326227;-87.654825814
"8";41.771953175;-87.685038482
"3";41.763184948;-87.601830225
"8";41.771982533;-87.68149691
"11";41.897158215;-87.728912092
"19";41.949283608;-87.643036076
"14";41.910931336;-87.714957433
"4";41.751391638;-87.55773443
"16";41.972489232;-87.756523729
"5";41.685027199;-87.622880843
"7";41.775357882;-87.662875559
"15";41.891853179;-87.75548685
"17";41.961723744;-87.720514861
"9";41.830726062;-87.647921908
"3";41.764023501;-87.605530144
"15";41.890353137;-87.757883942
"9";41.823330551;-87.692170012
"5";41.68093125;-87.627553074
"6";41.751305454;-87.60364723
"5";41.684748514;-87.632468293
"4";41.759040763;-87.562333748
"15";41.885617462;-87.756967941
"12";41.892952404;-87.691687212
"6";41.750403985;-87.660064278
"15";41.879023747;-87.764819256
"5";41.712398249;-87.623627002
"4";41.756883736;-87.592786804
"25";41.931267307;-87.766784774
"6";41.75843895;-87.613385336
"10";41.854379332;-87.713696532
"5";41.671924547;-87.639305643
"25";41.921639722;-87.727905788
"15";41.891556717;-87.750582724
"6";41.755259169;-87.634413771
"25";41.916258634;-87.719186413
"2";41.793935909;-87.625680278
"5";41.685310125;-87.623811282
"8";41.78053653;-87.689777024
"8";41.774937232;-87.781943526
"25";41.928421507;-87.756307183
"12";41.875634083;-87.647170566
"3";41.781238369;-87.60595147
"4";41.758122033;-87.579798041
"2";41.837808583;-87.619468791
"9";41.815047229;-87.63232612
"10";41.865241697;-87.721484832
"19";41.965481969;-87.640188069
"9";41.796900743;-87.669523657
"22";41.688105168;-87.664767128
"9";41.798443311;-87.703695485
"4";41.688218178;-87.537357913
"12";41.882100231;-87.685079332
"25";41.924900504;-87.731681912
"22";41.69583379;-87.655961528
"3";41.763594626;-87.582384118
"4";41.758122033;-87.579798041
"5";41.686332268;-87.628921856
"4";41.74759309;-87.549179529
"9";41.802614036;-87.656305119
"9";41.803185051;-87.66148156
"9";41.798694873;-87.673223926
"25";41.902993707;-87.731237427
"7";41.769581458;-87.66152072
